source,target,weight
AMEREN,STANLEY BLACK & DECKER,0.0230296875
AMEREN,TESLA,0.0156601875
AMEREN,UNION PACIFIC,0.038689875
AMEREN,WALGREENS BOOTS ALLIANCE,0.074814875
AMEREN,XCEL ENERGY,0.288564875
AMERICAN AIRLINES GROUP,APPLIED MATERIALS,0.06375
AMERICAN AIRLINES GROUP,BALL,0.21375000000000005
AMERICAN AIRLINES GROUP,BOOZ ALLEN HAMILTON,0.21375000000000005
AMERICAN AIRLINES GROUP,CUMMINS,0.21375000000000005
AMERICAN AIRLINES GROUP,FLUOR,0.06375
AMERICAN AIRLINES GROUP,INTERPUBLIC GROUP,0.15000000000000002
AMERICAN AIRLINES GROUP,L3HARRIS TECHNOLOGIES,0.06375
AMERICAN AIRLINES GROUP,LEIDOS HOLDINGS,0.21375000000000005
AMERICAN AIRLINES GROUP,MICRON TECHNOLOGY,0.21375000000000005
AMERICAN AIRLINES GROUP,NORTHROP GRUMMAN,0.06375
AMERICAN AIRLINES GROUP,OSHKOSH,0.06375
AMERICAN AIRLINES GROUP,QUALCOMM,0.06375
AMERICAN AIRLINES GROUP,RITE AID,0.06375
AMERICAN AIRLINES GROUP,WORLD FUEL SERVICES,0.15000000000000002
AMERICAN ELECTRIC POWER,CMS ENERGY,0.02805844384570956
AMERICAN ELECTRIC POWER,DELL TECHNOLOGIES,0.07830855905577562
AMERICAN ELECTRIC POWER,DTE ENERGY,0.20250896131148607
AMERICAN ELECTRIC POWER,DUKE ENERGY,0.024325402255710473
AMERICAN ELECTRIC POWER,ENTERGY,0.21706752036726173
AMERICAN ELECTRIC POWER,EVERSOURCE ENERGY,0.21375000000000005
AMERICAN ELECTRIC POWER,EXELON,0.3972863312626502
AMERICAN ELECTRIC POWER,FEDEX,0.003282502087757818
AMERICAN ELECTRIC POWER,FIRSTENERGY,0.18997554424793528
AMERICAN ELECTRIC POWER,IBM,0.001641251043878909
AMERICAN ELECTRIC POWER,MOTOROLA SOLUTIONS,0.0684166123032459
AMERICAN ELECTRIC POWER,PG&E,0.02044427590845419
AMERICAN ELECTRIC POWER,PPL,0.4944274450892857
AMERICAN ELECTRIC POWER,PUBLIC SERVICE ENTERPRISE GROUP,0.11350475
AMERICAN ELECTRIC POWER,SOUTHERN,0.34862783496422983
AMERICAN ELECTRIC POWER,XCEL ENERGY,0.04129542396991662
AMERICAN EXPRESS,BANK OF NEW YORK MELLON,0.0230296875
AMERICAN EXPRESS,BLACKSTONE GROUP,0.029726737303245907
AMERICAN EXPRESS,CAPITAL ONE FINANCIAL,0.004541508750651042
AMERICAN EXPRESS,CENTENE,0.010552329155924479
AMERICAN EXPRESS,CENTERPOINT ENERGY,0.09398928314732143
AMERICAN EXPRESS,CISCO SYSTEMS,0.08590750781249999
AMERICAN EXPRESS,CITIGROUP,0.029726737303245907
AMERICAN EXPRESS,DISCOVER FINANCIAL SERVICES,0.008081775334821427
AMERICAN EXPRESS,FLUOR,0.09398928314732143
AMERICAN EXPRESS,GENERAL DYNAMICS,0.036125
AMERICAN EXPRESS,GENERAL ELECTRIC,0.004541508750651042
AMERICAN EXPRESS,GILEAD SCIENCES,0.010552329155924479
AMERICAN EXPRESS,HERSHEY,0.0497825078125
AMERICAN EXPRESS,HOLLYFRONTIER,0.036125
AMERICAN EXPRESS,HUMANA,0.059453474606491814
AMERICAN EXPRESS,KROGER,0.004541508750651042
AMERICAN EXPRESS,MAGELLAN HEALTH,0.0453869248032459
AMERICAN EXPRESS,MCDONALD'S,0.10472051960518973
AMERICAN EXPRESS,MOLINA HEALTHCARE,0.025185228552594866
AMERICAN EXPRESS,NAVISTAR INTERNATIONAL,0.0156601875
AMERICAN EXPRESS,NORTHWESTERN MUTUAL,0.010552329155924479
AMERICAN EXPRESS,QUEST DIAGNOSTICS,0.05400900379464285
AMERICAN EXPRESS,RAYTHEON,0.010552329155924479
AMERICAN EXPRESS,SYNCHRONY FINANCIAL,0.04084541605259486
AMERICAN EXPRESS,WALGREENS BOOTS ALLIANCE,0.074814875
AMERICAN FAMILY INSURANCE GROUP,AMERIPRISE FINANCIAL,0.3358442641192777
AMERICAN FAMILY INSURANCE GROUP,AT&T,0.0004133729791352599
AMERICAN FAMILY INSURANCE GROUP,CBS,0.022264266362837747
AMERICAN FAMILY INSURANCE GROUP,CHARTER COMMUNICATIONS,0.00024729242949645417
AMERICAN FAMILY INSURANCE GROUP,FEDEX,0.014215107091834437
AMERICAN FAMILY INSURANCE GROUP,FOX CORP,0.006865616773871225
AMERICAN FAMILY INSURANCE GROUP,HARTFORD FINANCIAL SERVICES,0.1420492755245972
AMERICAN FAMILY INSURANCE GROUP,IBM,0.00046790686809830654
AMERICAN FAMILY INSURANCE GROUP,KROGER,0.028526051243275615
AMERICAN FAMILY INSURANCE GROUP,LIBERTY MUTUAL INSURANCE GROUP,0.04462236654693069
AMERICAN FAMILY INSURANCE GROUP,NATIONWIDE,0.016413326216578032
AMERICAN FAMILY INSURANCE GROUP,NORTHWESTERN MUTUAL,0.08367409333899022
AMERICAN FAMILY INSURANCE GROUP,PG&E,0.026833749367064206
AMERICAN FAMILY INSURANCE GROUP,PPG INDUSTRIES,0.006010820405273437
AMERICAN FAMILY INSURANCE GROUP,PRUDENTIAL FINANCIAL,0.11757561755764884
AMERICAN FAMILY INSURANCE GROUP,SOUTHERN,0.02044427590845419
AMERICAN FAMILY INSURANCE GROUP,STATE FARM INSURANCE,0.07038188836304463
AMERICAN FAMILY INSURANCE GROUP,UNION PACIFIC,0.026833749367064206
AMERIPRISE FINANCIAL,AT&T,0.005094057456119878
AMERIPRISE FINANCIAL,CHARTER COMMUNICATIONS,0.005094057456119878
AMERIPRISE FINANCIAL,FOX CORP,0.0055619643242181835
AMERIPRISE FINANCIAL,HARTFORD FINANCIAL SERVICES,0.019995334541196084
AMERIPRISE FINANCIAL,HOME DEPOT,0.18354909333899017
AMERIPRISE FINANCIAL,IHEARTMEDIA,0.0018466424993830778
AMERIPRISE FINANCIAL,LINCOLN NATIONAL,0.16829161230324588
AMERIPRISE FINANCIAL,MUTUAL OF OMAHA INSURANCE,0.18060942262830712
AMERIPRISE FINANCIAL,NATIONWIDE,0.0715989014117167
AMERIPRISE FINANCIAL,NORTHWESTERN MUTUAL,0.00304242158541558
AMERIPRISE FINANCIAL,PNC FINANCIAL SERVICES,0.0016046261253701082
AMERIPRISE FINANCIAL,PRUDENTIAL FINANCIAL,0.20590133520716997
AMERIPRISE FINANCIAL,PUBLIX SUPER MARKETS,0.138564875
AMERIPRISE FINANCIAL,TIAA,0.033308942692439815
AMERISOURCEBERGEN,BIOGEN,0.006158905162530628
AMERISOURCEBERGEN,BRISTOL-MYERS SQUIBB,0.016711234318455108
AMERISOURCEBERGEN,CENTENE,0.0026846509682825815
AMERISOURCEBERGEN,CIGNA,0.3244505174657766
AMERISOURCEBERGEN,CVS HEALTH,0.016711234318455108
AMERISOURCEBERGEN,GENERAL ELECTRIC,0.02479300965327653
AMERISOURCEBERGEN,GILEAD SCIENCES,0.010700413913181668
AMERISOURCEBERGEN,HUMANA,0.003474254194248047
AMERISOURCEBERGEN,JOHNSON & JOHNSON,0.010700413913181668
AMERISOURCEBERGEN,MAGELLAN HEALTH,0.003474254194248047
AMERISOURCEBERGEN,MERCK,0.02479300965327653
AMERISOURCEBERGEN,MUTUAL OF OMAHA INSURANCE,0.010700413913181668
AMGEN,BIOGEN,0.019660436519824784
AMGEN,BLACKSTONE GROUP,0.07189086649749395
AMGEN,BOEING,0.009956434498970296
AMGEN,BRISTOL-MYERS SQUIBB,0.13869288989642484
AMGEN,CENTENE,0.07830855905577562
AMGEN,CIGNA,0.0031420585018732163
AMGEN,CVS HEALTH,0.02910073499498702
AMGEN,GENERAL MOTORS,0.00024729242949645417
AMGEN,GILEAD SCIENCES,0.0026846509682825815
AMGEN,HCA HEALTHCARE,0.0267528203125
AMGEN,IBM,0.005094057456119878
AMGEN,JOHNSON & JOHNSON,0.0208296281367328
AMGEN,MAGELLAN HEALTH,0.008015762944899087
AMGEN,MERCK,0.04394184439508035
AMGEN,MOLINA HEALTHCARE,0.006010820405273437
AMGEN,RAYTHEON,0.013034005254402932
APPLIED MATERIALS,BALL,0.12290468750000001
APPLIED MATERIALS,BOOZ ALLEN HAMILTON,0.12290468750000001
APPLIED MATERIALS,CHEMOURS,0.0230296875
APPLIED MATERIALS,CHEVRON,0.0591546875
APPLIED MATERIALS,CHS,0.2729046875
APPLIED MATERIALS,CUMMINS,0.12290468750000001
APPLIED MATERIALS,DUPONT DE NEMOURS,0.0230296875
APPLIED MATERIALS,EDISON INTERNATIONAL,0.0230296875
APPLIED MATERIALS,FACEBOOK,0.2729046875
APPLIED MATERIALS,FLUOR,0.12290468750000001
APPLIED MATERIALS,GENERAL DYNAMICS,0.036125
APPLIED MATERIALS,GENWORTH FINANCIAL,0.21375000000000005
APPLIED MATERIALS,GOLDMAN SACHS GROUP,0.24987500000000004
APPLIED MATERIALS,HARTFORD FINANCIAL SERVICES,0.2729046875
APPLIED MATERIALS,HP,0.0591546875
APPLIED MATERIALS,INTEL,0.0230296875
APPLIED MATERIALS,L3HARRIS TECHNOLOGIES,0.12290468750000001
APPLIED MATERIALS,LEIDOS HOLDINGS,0.12290468750000001
APPLIED MATERIALS,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.24987500000000004
APPLIED MATERIALS,MICRON TECHNOLOGY,0.136
APPLIED MATERIALS,NATIONWIDE,0.2729046875
APPLIED MATERIALS,NEXTERA ENERGY,0.21375000000000005
APPLIED MATERIALS,NORTHROP GRUMMAN,0.12290468750000001
APPLIED MATERIALS,OLIN,0.0230296875
APPLIED MATERIALS,OSHKOSH,0.06375
APPLIED MATERIALS,PPG INDUSTRIES,0.0230296875
APPLIED MATERIALS,PRUDENTIAL FINANCIAL,0.2729046875
APPLIED MATERIALS,QUALCOMM,0.12290468750000001
APPLIED MATERIALS,RITE AID,0.099875
APPLIED MATERIALS,UNION PACIFIC,0.0230296875
APPLIED MATERIALS,W.R. BERKLEY,0.2729046875
ARAMARK,EXXONMOBIL,0.06375
AT&T,CBS,0.03389158552649017
AT&T,CHARTER COMMUNICATIONS,0.04183283140819297
AT&T,DELL TECHNOLOGIES,0.08145061755764885
AT&T,FACEBOOK,0.0006774286121362614
AT&T,FOX CORP,0.022012948686825025
AT&T,IBM,0.013930621004685475
AT&T,IHEARTMEDIA,0.024897806347531526
AT&T,LOCKHEED MARTIN,0.011187362755019853
AT&T,MICROSOFT,0.0018232492501874713
AT&T,MUTUAL OF OMAHA INSURANCE,0.0026846509682825815
AT&T,NATIONWIDE,4.488682114582049e-05
AT&T,QUALCOMM,0.0267528203125
AT&T,TARGET,0.0156601875
AT&T,UNITED AIRLINES HOLDINGS,0.03483459564732143
AT&T,VERIZON,0.09900092195921442
BALL,BIOGEN,0.01880302486457528
BALL,BOEING,0.0422095160607559
BALL,BOOZ ALLEN HAMILTON,0.295934375
BALL,CHEVRON,0.11572897505826577
BALL,CIGNA,0.06265379196921009
BALL,CMS ENERGY,0.0029366670463690475
BALL,CUMMINS,0.2729046875
BALL,DISH NETWORK,0.036125
BALL,DUPONT DE NEMOURS,0.011187362755019853
BALL,EDISON INTERNATIONAL,0.06387510355259486
BALL,ENTERGY,0.028526051243275615
BALL,EXELON,0.0012954160024901385
BALL,EXXONMOBIL,0.0029366670463690475
BALL,FEDEX,0.0077131085607718055
BALL,FLUOR,0.1577392831473214
BALL,GENERAL DYNAMICS,0.036125
BALL,GENERAL ELECTRIC,0.0077131085607718055
BALL,GRAPHIC PACKAGING HOLDING,0.008081775334821427
BALL,HOME DEPOT,0.0077131085607718055
BALL,HONEYWELL INTERNATIONAL,0.0029366670463690475
BALL,HP,0.10000010355259485
BALL,HUMANA,0.022108358684993952
BALL,INTERNATIONAL PAPER,0.02479300965327653
BALL,INTERPUBLIC GROUP,0.15000000000000002
BALL,JACOBS ENGINEERING GROUP,0.0230296875
BALL,L3HARRIS TECHNOLOGIES,0.1689640625
BALL,LEIDOS HOLDINGS,0.288564875
BALL,LOCKHEED MARTIN,0.09142421239652077
BALL,MICRON TECHNOLOGY,0.24987500000000004
BALL,MOTOROLA SOLUTIONS,0.0453869248032459
BALL,NORTHROP GRUMMAN,0.2236853416294643
BALL,OLIN,0.0497825078125
BALL,ORACLE,0.011187362755019853
BALL,OSHKOSH,0.06375
BALL,PPG INDUSTRIES,0.06387510355259486
BALL,QUALCOMM,0.1496575078125
BALL,RAYTHEON,0.048487005797805696
BALL,RITE AID,0.099875
BALL,TEXAS INSTRUMENTS,0.03588564246577653
BALL,THERMO FISHER SCIENTIFIC,0.026884800199396708
BALL,UNION PACIFIC,0.07960397505826577
BALL,WORLD FUEL SERVICES,0.15000000000000002
BANK OF AMERICA,CAPITAL ONE FINANCIAL,0.08491800372054753
BANK OF AMERICA,CITIGROUP,0.3161029497473602
BANK OF AMERICA,COCA-COLA,0.06387510355259486
BANK OF AMERICA,FIFTH THIRD BANCORP,0.24987500000000004
BANK OF AMERICA,HARTFORD FINANCIAL SERVICES,0.05363762051189671
BANK OF AMERICA,HILTON WORLDWIDE HOLDINGS,0.0230296875
BANK OF AMERICA,JPMORGAN CHASE & CO.,0.0453869248032459
BANK OF AMERICA,LOCKHEED MARTIN,0.0020917905461201778
BANK OF AMERICA,MARRIOTT INTERNATIONAL,0.038689875
BANK OF AMERICA,MICROSOFT,0.004776441514402758
BANK OF AMERICA,MUTUAL OF OMAHA INSURANCE,0.02479300965327653
BANK OF AMERICA,PNC FINANCIAL SERVICES,0.039677004658698556
BANK OF AMERICA,VERIZON,0.0020917905461201778
BANK OF AMERICA,WELLS FARGO,0.182059375
BANK OF AMERICA,WESTERN UNION,0.099875
BANK OF NEW YORK MELLON,CONSTELLATION BRANDS,0.2729046875
BANK OF NEW YORK MELLON,FIFTH THIRD BANCORP,0.036125
BANK OF NEW YORK MELLON,GOLDMAN SACHS GROUP,0.036125
BANK OF NEW YORK MELLON,LINCOLN NATIONAL,0.12290468750000001
BANK OF NEW YORK MELLON,PNC FINANCIAL SERVICES,0.2729046875
BANK OF NEW YORK MELLON,U.S. BANCORP,0.21375000000000005
BANK OF NEW YORK MELLON,WELLS FARGO,0.2729046875
BECTON DICKINSON,DANAHER,0.06375
BERKSHIRE HATHAWAY,CATERPILLAR,0.12290468750000001
BERKSHIRE HATHAWAY,CHEMOURS,0.12290468750000001
BERKSHIRE HATHAWAY,CMS ENERGY,0.0024416694050885357
BERKSHIRE HATHAWAY,CSX,0.12563639305987598
BERKSHIRE HATHAWAY,CUMMINS,0.0230296875
BERKSHIRE HATHAWAY,DTE ENERGY,0.008997223413337356
BERKSHIRE HATHAWAY,DUKE ENERGY,0.00024729242949645417
BERKSHIRE HATHAWAY,EDISON INTERNATIONAL,0.014092595740094863
BERKSHIRE HATHAWAY,EXELON,0.03584268473458738
BERKSHIRE HATHAWAY,FIRSTENERGY,0.027138474582863312
BERKSHIRE HATHAWAY,FORD,0.025185228552594866
BERKSHIRE HATHAWAY,GENERAL ELECTRIC,0.015857024557387103
BERKSHIRE HATHAWAY,HOME DEPOT,0.019798989786395313
BERKSHIRE HATHAWAY,NORFOLK SOUTHERN,0.0267528203125
BERKSHIRE HATHAWAY,PG&E,0.005893367530911895
BERKSHIRE HATHAWAY,SOUTHERN,0.0064176925582816674
BERKSHIRE HATHAWAY,STANLEY BLACK & DECKER,0.0230296875
BERKSHIRE HATHAWAY,TESLA,0.03483459564732143
BERKSHIRE HATHAWAY,UNION PACIFIC,0.29603967204374354
BERKSHIRE HATHAWAY,XCEL ENERGY,0.0007993100747920181
BEST BUY,HOME DEPOT,0.019174408147321426
BEST BUY,HP,0.019174408147321426
BEST BUY,MARRIOTT INTERNATIONAL,0.074814875
BEST BUY,MCDONALD'S,0.09398928314732143
BEST BUY,TARGET,0.038689875
BIOGEN,BRISTOL-MYERS SQUIBB,0.013027137223053566
BIOGEN,CENTENE,0.004776441514402758
BIOGEN,CHEVRON,0.01880302486457528
BIOGEN,CIGNA,0.01880302486457528
