uniq_id,fortune_name,issue_code,amount,amount_allocated,year,congress
0BA3C38D-FD1D-4CAB-958B-8F4820129AF2,PVH,TRD,20000.0,20000.0,2015,114
3AB4485C-607D-4CD7-9599-F856F0F7E20E,BERKSHIRE HATHAWAY,MAN,30000.0,30000.0,2016,114
3D8E837B-030E-4C43-8989-54ACF82E278A,CHENIERE ENERGY,ENG,820000.0,820000.0,2016,114
4A6DBE20-E301-460D-8C48-09B0550CCDF6,LAS VEGAS SANDS,GAM,60000.0,60000.0,2015,114
1A681077-65E1-4105-A832-726BA660E1FF,OLIN,TAX,60000.0,10000.0,2015,114
1A681077-65E1-4105-A832-726BA660E1FF,OLIN,TRU,60000.0,10000.0,2015,114
1A681077-65E1-4105-A832-726BA660E1FF,OLIN,MAN,60000.0,10000.0,2015,114
1A681077-65E1-4105-A832-726BA660E1FF,OLIN,TRA,60000.0,10000.0,2015,114
1A681077-65E1-4105-A832-726BA660E1FF,OLIN,HOM,60000.0,10000.0,2015,114
1A681077-65E1-4105-A832-726BA660E1FF,OLIN,CHM,60000.0,10000.0,2015,114
7660DF26-D3EF-4F7C-B54C-CDAD6FEA87C1,RAYMOND JAMES FINANCIAL,FIN,10000.0,10000.0,2015,114
59A06F89-2594-4488-8756-9EA3DAE3A32B,CAMPBELL SOUP,GOV,20000.0,5000.0,2016,114
59A06F89-2594-4488-8756-9EA3DAE3A32B,CAMPBELL SOUP,TAX,20000.0,5000.0,2016,114
59A06F89-2594-4488-8756-9EA3DAE3A32B,CAMPBELL SOUP,TRD,20000.0,5000.0,2016,114
59A06F89-2594-4488-8756-9EA3DAE3A32B,CAMPBELL SOUP,FOO,20000.0,5000.0,2016,114
7489D059-26FC-451F-BD96-4333ED6742D3,HCA HEALTHCARE,HCR,130000.0,43333.333333333336,2016,114
7489D059-26FC-451F-BD96-4333ED6742D3,HCA HEALTHCARE,MMM,130000.0,43333.333333333336,2016,114
7489D059-26FC-451F-BD96-4333ED6742D3,HCA HEALTHCARE,BUD,130000.0,43333.333333333336,2016,114
0AED8E9F-FB6D-4418-AF45-BE0B10653DD2,HERSHEY,LBR,180000.0,30000.0,2015,114
0AED8E9F-FB6D-4418-AF45-BE0B10653DD2,HERSHEY,FOO,180000.0,30000.0,2015,114
0AED8E9F-FB6D-4418-AF45-BE0B10653DD2,HERSHEY,TRD,180000.0,30000.0,2015,114
0AED8E9F-FB6D-4418-AF45-BE0B10653DD2,HERSHEY,ADV,180000.0,30000.0,2015,114
0AED8E9F-FB6D-4418-AF45-BE0B10653DD2,HERSHEY,BUD,180000.0,30000.0,2015,114
0AED8E9F-FB6D-4418-AF45-BE0B10653DD2,HERSHEY,AGR,180000.0,30000.0,2015,114
25D31DB4-6333-496A-8EEF-0CF8745BD496,MARRIOTT INTERNATIONAL,CSP,140000.0,35000.0,2016,114
25D31DB4-6333-496A-8EEF-0CF8745BD496,MARRIOTT INTERNATIONAL,BUD,140000.0,35000.0,2016,114
25D31DB4-6333-496A-8EEF-0CF8745BD496,MARRIOTT INTERNATIONAL,TOU,140000.0,35000.0,2016,114
25D31DB4-6333-496A-8EEF-0CF8745BD496,MARRIOTT INTERNATIONAL,FOR,140000.0,35000.0,2016,114
A33B7C3A-0452-45BF-A8E1-781E4121E521,FIDELITY NATIONAL FINANCIAL,TAX,40000.0,10000.0,2016,114
A33B7C3A-0452-45BF-A8E1-781E4121E521,FIDELITY NATIONAL FINANCIAL,CPI,40000.0,10000.0,2016,114
A33B7C3A-0452-45BF-A8E1-781E4121E521,FIDELITY NATIONAL FINANCIAL,CSP,40000.0,10000.0,2016,114
A33B7C3A-0452-45BF-A8E1-781E4121E521,FIDELITY NATIONAL FINANCIAL,RES,40000.0,10000.0,2016,114
B17F4349-1DC6-43F7-BDEF-7C77723FB6E4,SOUTHERN,ENV,50000.0,12500.0,2016,114
B17F4349-1DC6-43F7-BDEF-7C77723FB6E4,SOUTHERN,BUD,50000.0,12500.0,2016,114
B17F4349-1DC6-43F7-BDEF-7C77723FB6E4,SOUTHERN,TAX,50000.0,12500.0,2016,114
B17F4349-1DC6-43F7-BDEF-7C77723FB6E4,SOUTHERN,ENG,50000.0,12500.0,2016,114
BBCE9DCB-7CE3-41B8-8CD8-98D401AEDDE1,AMERICAN FINANCIAL GROUP,TOR,20000.0,10000.0,2015,114
BBCE9DCB-7CE3-41B8-8CD8-98D401AEDDE1,AMERICAN FINANCIAL GROUP,FOR,20000.0,10000.0,2015,114
C01B82E1-92A5-4135-8B58-87F7F83A3088,HALLIBURTON,ENV,90000.0,11250.0,2016,114
C01B82E1-92A5-4135-8B58-87F7F83A3088,HALLIBURTON,TAX,90000.0,11250.0,2016,114
C01B82E1-92A5-4135-8B58-87F7F83A3088,HALLIBURTON,FOR,90000.0,11250.0,2016,114
C01B82E1-92A5-4135-8B58-87F7F83A3088,HALLIBURTON,LBR,90000.0,11250.0,2016,114
C01B82E1-92A5-4135-8B58-87F7F83A3088,HALLIBURTON,TRD,90000.0,11250.0,2016,114
C01B82E1-92A5-4135-8B58-87F7F83A3088,HALLIBURTON,ENG,90000.0,11250.0,2016,114
C01B82E1-92A5-4135-8B58-87F7F83A3088,HALLIBURTON,IMM,90000.0,11250.0,2016,114
C01B82E1-92A5-4135-8B58-87F7F83A3088,HALLIBURTON,TRA,90000.0,11250.0,2016,114
C1AD3893-1C39-46AF-9EFA-B55FB8755F9E,MONDELEZ INTERNATIONAL,TAX,110000.0,27500.0,2015,114
C1AD3893-1C39-46AF-9EFA-B55FB8755F9E,MONDELEZ INTERNATIONAL,LBR,110000.0,27500.0,2015,114
C1AD3893-1C39-46AF-9EFA-B55FB8755F9E,MONDELEZ INTERNATIONAL,TRD,110000.0,27500.0,2015,114
C1AD3893-1C39-46AF-9EFA-B55FB8755F9E,MONDELEZ INTERNATIONAL,FOO,110000.0,27500.0,2015,114
D370FD1B-A1C2-44D1-9E4C-E22BE1F6B516,DICK'S SPORTING GOODS,TAX,30000.0,10000.0,2016,114
D370FD1B-A1C2-44D1-9E4C-E22BE1F6B516,DICK'S SPORTING GOODS,CPT,30000.0,10000.0,2016,114
D370FD1B-A1C2-44D1-9E4C-E22BE1F6B516,DICK'S SPORTING GOODS,CSP,30000.0,10000.0,2016,114
D6F6F7FC-5874-4F49-A0FF-5BB59EDF82C2,CAPITAL ONE FINANCIAL,HOU,15000.0,7500.0,2016,114
D6F6F7FC-5874-4F49-A0FF-5BB59EDF82C2,CAPITAL ONE FINANCIAL,FIN,15000.0,7500.0,2016,114
DB169C4A-9581-4969-AA83-79B03BD8C68C,LEVI STRAUSS,TRD,10000.0,10000.0,2015,114
E1022B50-F36C-494E-B7DC-5A7031A39897,ASSURANT,HCR,10000.0,10000.0,2016,114
E5CA08EE-5675-4D0F-8915-13689661D48A,GENERAL ELECTRIC,CAW,15000.0,15000.0,2015,114
F9F75DE0-5AC6-466E-8510-5830764DB7E3,SYSCO,TAX,110000.0,15714.285714285714,2016,114
F9F75DE0-5AC6-466E-8510-5830764DB7E3,SYSCO,LBR,110000.0,15714.285714285714,2016,114
F9F75DE0-5AC6-466E-8510-5830764DB7E3,SYSCO,FOO,110000.0,15714.285714285714,2016,114
F9F75DE0-5AC6-466E-8510-5830764DB7E3,SYSCO,MAR,110000.0,15714.285714285714,2016,114
F9F75DE0-5AC6-466E-8510-5830764DB7E3,SYSCO,GOV,110000.0,15714.285714285714,2016,114
F9F75DE0-5AC6-466E-8510-5830764DB7E3,SYSCO,TRA,110000.0,15714.285714285714,2016,114
F9F75DE0-5AC6-466E-8510-5830764DB7E3,SYSCO,AGR,110000.0,15714.285714285714,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,AGR,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,LBR,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,AUT,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,DIS,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,TRU,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,GOV,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,ECN,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,BUD,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,CAW,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,URB,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,CPT,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,ENG,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,MED,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,FUE,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,HOM,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,ENV,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,TAX,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,CPI,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,AER,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,TRD,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,POS,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,HCR,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,ROD,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,DEF,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,WAS,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,CSP,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,TRA,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,FOO,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,SCI,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,CDT,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,MAN,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,AVI,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,EDU,120000.0,3529.4117647058824,2016,114
FDE889C4-52BB-4956-BA61-1AFCE32F0C0A,PARKER-HANNIFIN,CHM,120000.0,3529.4117647058824,2016,114
59C19218-6627-4B6E-8872-F02D613E8658,MICRON TECHNOLOGY,ENV,340000.0,37777.77777777778,2016,114
59C19218-6627-4B6E-8872-F02D613E8658,MICRON TECHNOLOGY,TAX,340000.0,37777.77777777778,2016,114
59C19218-6627-4B6E-8872-F02D613E8658,MICRON TECHNOLOGY,CPI,340000.0,37777.77777777778,2016,114
59C19218-6627-4B6E-8872-F02D613E8658,MICRON TECHNOLOGY,AUT,340000.0,37777.77777777778,2016,114
59C19218-6627-4B6E-8872-F02D613E8658,MICRON TECHNOLOGY,TRD,340000.0,37777.77777777778,2016,114
59C19218-6627-4B6E-8872-F02D613E8658,MICRON TECHNOLOGY,CPT,340000.0,37777.77777777778,2016,114
59C19218-6627-4B6E-8872-F02D613E8658,MICRON TECHNOLOGY,TEC,340000.0,37777.77777777778,2016,114
59C19218-6627-4B6E-8872-F02D613E8658,MICRON TECHNOLOGY,ENG,340000.0,37777.77777777778,2016,114
59C19218-6627-4B6E-8872-F02D613E8658,MICRON TECHNOLOGY,HOM,340000.0,37777.77777777778,2016,114
41644181-12BC-4C7A-B69C-C527967F5F03,ORACLE,TAX,1720000.0,122857.14285714286,2016,114
41644181-12BC-4C7A-B69C-C527967F5F03,ORACLE,HOM,1720000.0,122857.14285714286,2016,114
41644181-12BC-4C7A-B69C-C527967F5F03,ORACLE,CPI,1720000.0,122857.14285714286,2016,114
41644181-12BC-4C7A-B69C-C527967F5F03,ORACLE,TRD,1720000.0,122857.14285714286,2016,114
41644181-12BC-4C7A-B69C-C527967F5F03,ORACLE,GOV,1720000.0,122857.14285714286,2016,114
41644181-12BC-4C7A-B69C-C527967F5F03,ORACLE,HCR,1720000.0,122857.14285714286,2016,114
41644181-12BC-4C7A-B69C-C527967F5F03,ORACLE,CPT,1720000.0,122857.14285714286,2016,114
41644181-12BC-4C7A-B69C-C527967F5F03,ORACLE,INT,1720000.0,122857.14285714286,2016,114
41644181-12BC-4C7A-B69C-C527967F5F03,ORACLE,VET,1720000.0,122857.14285714286,2016,114
41644181-12BC-4C7A-B69C-C527967F5F03,ORACLE,DEF,1720000.0,122857.14285714286,2016,114
41644181-12BC-4C7A-B69C-C527967F5F03,ORACLE,LAW,1720000.0,122857.14285714286,2016,114
41644181-12BC-4C7A-B69C-C527967F5F03,ORACLE,EDU,1720000.0,122857.14285714286,2016,114
41644181-12BC-4C7A-B69C-C527967F5F03,ORACLE,IMM,1720000.0,122857.14285714286,2016,114
41644181-12BC-4C7A-B69C-C527967F5F03,ORACLE,BUD,1720000.0,122857.14285714286,2016,114
418B54C2-AA39-47C0-A607-AB556BD0DFED,PACCAR,ENV,100000.0,14285.714285714286,2015,114
418B54C2-AA39-47C0-A607-AB556BD0DFED,PACCAR,TAX,100000.0,14285.714285714286,2015,114
418B54C2-AA39-47C0-A607-AB556BD0DFED,PACCAR,TRD,100000.0,14285.714285714286,2015,114
418B54C2-AA39-47C0-A607-AB556BD0DFED,PACCAR,TRU,100000.0,14285.714285714286,2015,114
418B54C2-AA39-47C0-A607-AB556BD0DFED,PACCAR,MAN,100000.0,14285.714285714286,2015,114
418B54C2-AA39-47C0-A607-AB556BD0DFED,PACCAR,ENG,100000.0,14285.714285714286,2015,114
418B54C2-AA39-47C0-A607-AB556BD0DFED,PACCAR,TRA,100000.0,14285.714285714286,2015,114
1023886E-2E84-4ECC-B86C-712B0932FF67,LUMEN TECHNOLOGIES,TAX,20000.0,5000.0,2016,114
1023886E-2E84-4ECC-B86C-712B0932FF67,LUMEN TECHNOLOGIES,BUD,20000.0,5000.0,2016,114
1023886E-2E84-4ECC-B86C-712B0932FF67,LUMEN TECHNOLOGIES,COM,20000.0,5000.0,2016,114
1023886E-2E84-4ECC-B86C-712B0932FF67,LUMEN TECHNOLOGIES,TEC,20000.0,5000.0,2016,114
71EAA55E-4A3F-4020-8617-0E2FF76E48DA,BB&T CORP.,BAN,133600.0,66800.0,2016,114
71EAA55E-4A3F-4020-8617-0E2FF76E48DA,BB&T CORP.,FIN,133600.0,66800.0,2016,114
799A4C65-F94F-4A76-9B93-78B4B99B514D,CITIZENS FINANCIAL GROUP,FIN,50000.0,50000.0,2016,114
