uniq_id,fortune_name,issue_code,amount,amount_allocated,year,congress
24BCA856-6E81-4CAB-B259-B00F2CD10268,LEVI STRAUSS,TRD,10000.0,10000.0,2013,113
25B5ED5D-40E6-466F-81A6-F184E2F3C51E,BERKSHIRE HATHAWAY,TRA,90000.0,45000.0,2013,113
25B5ED5D-40E6-466F-81A6-F184E2F3C51E,BERKSHIRE HATHAWAY,TAX,90000.0,45000.0,2013,113
26253F1C-F0F1-44F6-8400-0FA7A5E9FD52,CAPITAL ONE FINANCIAL,POS,400000.0,66666.66666666667,2013,113
26253F1C-F0F1-44F6-8400-0FA7A5E9FD52,CAPITAL ONE FINANCIAL,IMM,400000.0,66666.66666666667,2013,113
26253F1C-F0F1-44F6-8400-0FA7A5E9FD52,CAPITAL ONE FINANCIAL,TAX,400000.0,66666.66666666667,2013,113
26253F1C-F0F1-44F6-8400-0FA7A5E9FD52,CAPITAL ONE FINANCIAL,FIN,400000.0,66666.66666666667,2013,113
26253F1C-F0F1-44F6-8400-0FA7A5E9FD52,CAPITAL ONE FINANCIAL,CSP,400000.0,66666.66666666667,2013,113
26253F1C-F0F1-44F6-8400-0FA7A5E9FD52,CAPITAL ONE FINANCIAL,BAN,400000.0,66666.66666666667,2013,113
267DCB02-3667-4143-AC50-80DF9F050C76,ENTERGY,BUD,20000.0,20000.0,2013,113
27DC3142-62C9-45D7-AF9D-E883A88E58A0,GENERAL ELECTRIC,FIN,50000.0,50000.0,2013,113
28051650-F9DF-4BB9-9E26-631BDC9346F2,DUKE ENERGY,HOM,1580000.0,158000.0,2013,113
28051650-F9DF-4BB9-9E26-631BDC9346F2,DUKE ENERGY,CAW,1580000.0,158000.0,2013,113
28051650-F9DF-4BB9-9E26-631BDC9346F2,DUKE ENERGY,ENG,1580000.0,158000.0,2013,113
28051650-F9DF-4BB9-9E26-631BDC9346F2,DUKE ENERGY,UTI,1580000.0,158000.0,2013,113
28051650-F9DF-4BB9-9E26-631BDC9346F2,DUKE ENERGY,CDT,1580000.0,158000.0,2013,113
28051650-F9DF-4BB9-9E26-631BDC9346F2,DUKE ENERGY,TRA,1580000.0,158000.0,2013,113
28051650-F9DF-4BB9-9E26-631BDC9346F2,DUKE ENERGY,TAX,1580000.0,158000.0,2013,113
28051650-F9DF-4BB9-9E26-631BDC9346F2,DUKE ENERGY,BUD,1580000.0,158000.0,2013,113
28051650-F9DF-4BB9-9E26-631BDC9346F2,DUKE ENERGY,LBR,1580000.0,158000.0,2013,113
28051650-F9DF-4BB9-9E26-631BDC9346F2,DUKE ENERGY,ENV,1580000.0,158000.0,2013,113
2856DBDD-EE0E-4682-A026-0EC39EFB4425,CATERPILLAR,MAR,960000.0,64000.0,2013,113
2856DBDD-EE0E-4682-A026-0EC39EFB4425,CATERPILLAR,HCR,960000.0,64000.0,2013,113
2856DBDD-EE0E-4682-A026-0EC39EFB4425,CATERPILLAR,HOM,960000.0,64000.0,2013,113
2856DBDD-EE0E-4682-A026-0EC39EFB4425,CATERPILLAR,CPT,960000.0,64000.0,2013,113
2856DBDD-EE0E-4682-A026-0EC39EFB4425,CATERPILLAR,DEF,960000.0,64000.0,2013,113
2856DBDD-EE0E-4682-A026-0EC39EFB4425,CATERPILLAR,ENG,960000.0,64000.0,2013,113
2856DBDD-EE0E-4682-A026-0EC39EFB4425,CATERPILLAR,EDU,960000.0,64000.0,2013,113
2856DBDD-EE0E-4682-A026-0EC39EFB4425,CATERPILLAR,IMM,960000.0,64000.0,2013,113
2856DBDD-EE0E-4682-A026-0EC39EFB4425,CATERPILLAR,TRA,960000.0,64000.0,2013,113
2856DBDD-EE0E-4682-A026-0EC39EFB4425,CATERPILLAR,TAX,960000.0,64000.0,2013,113
2856DBDD-EE0E-4682-A026-0EC39EFB4425,CATERPILLAR,FIN,960000.0,64000.0,2013,113
2856DBDD-EE0E-4682-A026-0EC39EFB4425,CATERPILLAR,TRD,960000.0,64000.0,2013,113
2856DBDD-EE0E-4682-A026-0EC39EFB4425,CATERPILLAR,BUD,960000.0,64000.0,2013,113
2856DBDD-EE0E-4682-A026-0EC39EFB4425,CATERPILLAR,LBR,960000.0,64000.0,2013,113
2856DBDD-EE0E-4682-A026-0EC39EFB4425,CATERPILLAR,TAR,960000.0,64000.0,2013,113
2CFF6F7C-2324-49DF-B181-4F740D50813F,JPMORGAN CHASE & CO.,CPT,1420000.0,101428.57142857143,2013,113
2CFF6F7C-2324-49DF-B181-4F740D50813F,JPMORGAN CHASE & CO.,HOM,1420000.0,101428.57142857143,2013,113
2CFF6F7C-2324-49DF-B181-4F740D50813F,JPMORGAN CHASE & CO.,POS,1420000.0,101428.57142857143,2013,113
2CFF6F7C-2324-49DF-B181-4F740D50813F,JPMORGAN CHASE & CO.,IMM,1420000.0,101428.57142857143,2013,113
2CFF6F7C-2324-49DF-B181-4F740D50813F,JPMORGAN CHASE & CO.,VET,1420000.0,101428.57142857143,2013,113
2CFF6F7C-2324-49DF-B181-4F740D50813F,JPMORGAN CHASE & CO.,TAX,1420000.0,101428.57142857143,2013,113
