uniq_id,fortune_name,issue_code,amount,amount_allocated,year,congress
17C9F0B2-1320-4F0A-BFFE-F81EFFEA7295,BERKSHIRE HATHAWAY,ENV,300000.0,42857.142857142855,2017,115
17C9F0B2-1320-4F0A-BFFE-F81EFFEA7295,BERKSHIRE HATHAWAY,TAX,300000.0,42857.142857142855,2017,115
17C9F0B2-1320-4F0A-BFFE-F81EFFEA7295,BERKSHIRE HATHAWAY,LBR,300000.0,42857.142857142855,2017,115
17C9F0B2-1320-4F0A-BFFE-F81EFFEA7295,BERKSHIRE HATHAWAY,UTI,300000.0,42857.142857142855,2017,115
17C9F0B2-1320-4F0A-BFFE-F81EFFEA7295,BERKSHIRE HATHAWAY,ENG,300000.0,42857.142857142855,2017,115
17C9F0B2-1320-4F0A-BFFE-F81EFFEA7295,BERKSHIRE HATHAWAY,BUD,300000.0,42857.142857142855,2017,115
17C9F0B2-1320-4F0A-BFFE-F81EFFEA7295,BERKSHIRE HATHAWAY,HOM,300000.0,42857.142857142855,2017,115
25093503-A0AD-4128-ACC8-B7FC08270654,ASSURANT,CSP,120000.0,40000.0,2017,115
25093503-A0AD-4128-ACC8-B7FC08270654,ASSURANT,INS,120000.0,40000.0,2017,115
25093503-A0AD-4128-ACC8-B7FC08270654,ASSURANT,COM,120000.0,40000.0,2017,115
30845DA9-DA02-4BED-A1F8-6C7CF3675418,HARLEY-DAVIDSON,TAX,30000.0,10000.0,2017,115
30845DA9-DA02-4BED-A1F8-6C7CF3675418,HARLEY-DAVIDSON,BAN,30000.0,10000.0,2017,115
30845DA9-DA02-4BED-A1F8-6C7CF3675418,HARLEY-DAVIDSON,FIN,30000.0,10000.0,2017,115
308B96A5-6A86-4012-8D6E-995FCEA2D0F4,LOCKHEED MARTIN,ENV,3530000.0,441250.0,2017,115
308B96A5-6A86-4012-8D6E-995FCEA2D0F4,LOCKHEED MARTIN,TAX,3530000.0,441250.0,2017,115
308B96A5-6A86-4012-8D6E-995FCEA2D0F4,LOCKHEED MARTIN,AER,3530000.0,441250.0,2017,115
308B96A5-6A86-4012-8D6E-995FCEA2D0F4,LOCKHEED MARTIN,TRD,3530000.0,441250.0,2017,115
308B96A5-6A86-4012-8D6E-995FCEA2D0F4,LOCKHEED MARTIN,DEF,3530000.0,441250.0,2017,115
308B96A5-6A86-4012-8D6E-995FCEA2D0F4,LOCKHEED MARTIN,TEC,3530000.0,441250.0,2017,115
308B96A5-6A86-4012-8D6E-995FCEA2D0F4,LOCKHEED MARTIN,BUD,3530000.0,441250.0,2017,115
308B96A5-6A86-4012-8D6E-995FCEA2D0F4,LOCKHEED MARTIN,HOM,3530000.0,441250.0,2017,115
30B70124-02D6-4AD9-90F6-3518C89E3F63,LIBERTY MEDIA,COM,10000.0,10000.0,2017,115
2796A4CF-B6BA-4140-A9AA-A007CB2029DB,CMS ENERGY,ENV,190000.0,21111.11111111111,2017,115
2796A4CF-B6BA-4140-A9AA-A007CB2029DB,CMS ENERGY,TAX,190000.0,21111.11111111111,2017,115
2796A4CF-B6BA-4140-A9AA-A007CB2029DB,CMS ENERGY,LBR,190000.0,21111.11111111111,2017,115
2796A4CF-B6BA-4140-A9AA-A007CB2029DB,CMS ENERGY,BUD,190000.0,21111.11111111111,2017,115
2796A4CF-B6BA-4140-A9AA-A007CB2029DB,CMS ENERGY,UTI,190000.0,21111.11111111111,2017,115
2796A4CF-B6BA-4140-A9AA-A007CB2029DB,CMS ENERGY,ENG,190000.0,21111.11111111111,2017,115
2796A4CF-B6BA-4140-A9AA-A007CB2029DB,CMS ENERGY,BAN,190000.0,21111.11111111111,2017,115
2796A4CF-B6BA-4140-A9AA-A007CB2029DB,CMS ENERGY,HOM,190000.0,21111.11111111111,2017,115
2796A4CF-B6BA-4140-A9AA-A007CB2029DB,CMS ENERGY,TRA,190000.0,21111.11111111111,2017,115
78F89010-1682-4101-9D5B-9312ABD9358A,FEDEX,TAX,2460000.0,410000.0,2018,115
78F89010-1682-4101-9D5B-9312ABD9358A,FEDEX,TRD,2460000.0,410000.0,2018,115
78F89010-1682-4101-9D5B-9312ABD9358A,FEDEX,POS,2460000.0,410000.0,2018,115
78F89010-1682-4101-9D5B-9312ABD9358A,FEDEX,AVI,2460000.0,410000.0,2018,115
78F89010-1682-4101-9D5B-9312ABD9358A,FEDEX,TRA,2460000.0,410000.0,2018,115
78F89010-1682-4101-9D5B-9312ABD9358A,FEDEX,BUD,2460000.0,410000.0,2018,115
C9771BA8-3B4E-40CC-89D3-5FF5D038B63E,BOEING,DEF,15000.0,15000.0,2018,115
53BA0543-9FAC-44E1-BAE3-0FB7E11EB6D0,CBS,TAX,900000.0,112500.0,2018,115
53BA0543-9FAC-44E1-BAE3-0FB7E11EB6D0,CBS,MIA,900000.0,112500.0,2018,115
53BA0543-9FAC-44E1-BAE3-0FB7E11EB6D0,CBS,GOV,900000.0,112500.0,2018,115
53BA0543-9FAC-44E1-BAE3-0FB7E11EB6D0,CBS,CPT,900000.0,112500.0,2018,115
53BA0543-9FAC-44E1-BAE3-0FB7E11EB6D0,CBS,COM,900000.0,112500.0,2018,115
53BA0543-9FAC-44E1-BAE3-0FB7E11EB6D0,CBS,ADV,900000.0,112500.0,2018,115
53BA0543-9FAC-44E1-BAE3-0FB7E11EB6D0,CBS,EDU,900000.0,112500.0,2018,115
53BA0543-9FAC-44E1-BAE3-0FB7E11EB6D0,CBS,BUD,900000.0,112500.0,2018,115
C8702DAB-0DC5-4260-9F4D-97D89721F564,ESTEE LAUDER,TAX,100000.0,33333.333333333336,2018,115
C8702DAB-0DC5-4260-9F4D-97D89721F564,ESTEE LAUDER,CSP,100000.0,33333.333333333336,2018,115
C8702DAB-0DC5-4260-9F4D-97D89721F564,ESTEE LAUDER,TRD,100000.0,33333.333333333336,2018,115
5E2397D3-AFAA-437D-86C6-78A49E567FEA,SOUTHERN,ENV,3260000.0,271666.6666666667,2018,115
5E2397D3-AFAA-437D-86C6-78A49E567FEA,SOUTHERN,TAX,3260000.0,271666.6666666667,2018,115
5E2397D3-AFAA-437D-86C6-78A49E567FEA,SOUTHERN,IMM,3260000.0,271666.6666666667,2018,115
5E2397D3-AFAA-437D-86C6-78A49E567FEA,SOUTHERN,LBR,3260000.0,271666.6666666667,2018,115
5E2397D3-AFAA-437D-86C6-78A49E567FEA,SOUTHERN,CAW,3260000.0,271666.6666666667,2018,115
5E2397D3-AFAA-437D-86C6-78A49E567FEA,SOUTHERN,CDT,3260000.0,271666.6666666667,2018,115
5E2397D3-AFAA-437D-86C6-78A49E567FEA,SOUTHERN,UTI,3260000.0,271666.6666666667,2018,115
5E2397D3-AFAA-437D-86C6-78A49E567FEA,SOUTHERN,TEC,3260000.0,271666.6666666667,2018,115
5E2397D3-AFAA-437D-86C6-78A49E567FEA,SOUTHERN,ENG,3260000.0,271666.6666666667,2018,115
5E2397D3-AFAA-437D-86C6-78A49E567FEA,SOUTHERN,BUD,3260000.0,271666.6666666667,2018,115
5E2397D3-AFAA-437D-86C6-78A49E567FEA,SOUTHERN,HOM,3260000.0,271666.6666666667,2018,115
5E2397D3-AFAA-437D-86C6-78A49E567FEA,SOUTHERN,TRA,3260000.0,271666.6666666667,2018,115
0ADAE1D4-DA7C-4152-80C3-3C82B6D8C53F,MICROSOFT,LBR,10000.0,10000.0,2018,115
AA1CA967-97FF-49F5-B315-093AD02F1EB5,WESTLAKE CHEMICAL,TAX,10000.0,10000.0,2018,115
C92D217B-5CE7-4C2D-8C05-FE3D75128CD6,VERIZON,TAX,2950000.0,368750.0,2018,115
C92D217B-5CE7-4C2D-8C05-FE3D75128CD6,VERIZON,HCR,2950000.0,368750.0,2018,115
C92D217B-5CE7-4C2D-8C05-FE3D75128CD6,VERIZON,CPT,2950000.0,368750.0,2018,115
C92D217B-5CE7-4C2D-8C05-FE3D75128CD6,VERIZON,INT,2950000.0,368750.0,2018,115
C92D217B-5CE7-4C2D-8C05-FE3D75128CD6,VERIZON,TEC,2950000.0,368750.0,2018,115
C92D217B-5CE7-4C2D-8C05-FE3D75128CD6,VERIZON,COM,2950000.0,368750.0,2018,115
C92D217B-5CE7-4C2D-8C05-FE3D75128CD6,VERIZON,AVI,2950000.0,368750.0,2018,115
C92D217B-5CE7-4C2D-8C05-FE3D75128CD6,VERIZON,AGR,2950000.0,368750.0,2018,115
EDB33F66-41AC-47C0-B749-9570F5CC8705,YUM BRANDS,TAX,360000.0,90000.0,2018,115
EDB33F66-41AC-47C0-B749-9570F5CC8705,YUM BRANDS,CIV,360000.0,90000.0,2018,115
EDB33F66-41AC-47C0-B749-9570F5CC8705,YUM BRANDS,LBR,360000.0,90000.0,2018,115
EDB33F66-41AC-47C0-B749-9570F5CC8705,YUM BRANDS,TRD,360000.0,90000.0,2018,115
F077C7AF-53C0-476C-8A0C-EA644E2B6133,FRANKLIN RESOURCES,TAX,60000.0,60000.0,2018,115
6C956D8D-4111-42F6-B0DF-B2F5A0F01E2C,FIRSTENERGY,TAX,880000.0,97777.77777777778,2018,115
6C956D8D-4111-42F6-B0DF-B2F5A0F01E2C,FIRSTENERGY,NAT,880000.0,97777.77777777778,2018,115
6C956D8D-4111-42F6-B0DF-B2F5A0F01E2C,FIRSTENERGY,CAW,880000.0,97777.77777777778,2018,115
6C956D8D-4111-42F6-B0DF-B2F5A0F01E2C,FIRSTENERGY,UTI,880000.0,97777.77777777778,2018,115
6C956D8D-4111-42F6-B0DF-B2F5A0F01E2C,FIRSTENERGY,COM,880000.0,97777.77777777778,2018,115
6C956D8D-4111-42F6-B0DF-B2F5A0F01E2C,FIRSTENERGY,ENG,880000.0,97777.77777777778,2018,115
6C956D8D-4111-42F6-B0DF-B2F5A0F01E2C,FIRSTENERGY,BUD,880000.0,97777.77777777778,2018,115
6C956D8D-4111-42F6-B0DF-B2F5A0F01E2C,FIRSTENERGY,HOM,880000.0,97777.77777777778,2018,115
6C956D8D-4111-42F6-B0DF-B2F5A0F01E2C,FIRSTENERGY,TRA,880000.0,97777.77777777778,2018,115
09467405-485F-45C4-BC6C-EACA5C16325E,LABORATORY CORP. OF AMERICA,HCR,0.0,0.0,2017,115
ADEA2280-A30F-4687-B359-481D9B932BA6,DISCOVERY,FOR,60000.0,60000.0,2018,115
0FEB52D5-BF50-4E23-AC55-E39AB0C73B5B,HOLLYFRONTIER,TAX,140000.0,70000.0,2017,115
0FEB52D5-BF50-4E23-AC55-E39AB0C73B5B,HOLLYFRONTIER,FUE,140000.0,70000.0,2017,115
148105B9-04A2-4BE3-8DC2-F1C023414169,CBS,TAX,1040000.0,148571.42857142858,2017,115
148105B9-04A2-4BE3-8DC2-F1C023414169,CBS,SPO,1040000.0,148571.42857142858,2017,115
148105B9-04A2-4BE3-8DC2-F1C023414169,CBS,CPT,1040000.0,148571.42857142858,2017,115
148105B9-04A2-4BE3-8DC2-F1C023414169,CBS,INT,1040000.0,148571.42857142858,2017,115
148105B9-04A2-4BE3-8DC2-F1C023414169,CBS,COM,1040000.0,148571.42857142858,2017,115
148105B9-04A2-4BE3-8DC2-F1C023414169,CBS,TEC,1040000.0,148571.42857142858,2017,115
148105B9-04A2-4BE3-8DC2-F1C023414169,CBS,HOM,1040000.0,148571.42857142858,2017,115
6DEBF896-03B9-492A-BC40-09938AA4F1F7,FIDELITY NATIONAL FINANCIAL,LAW,40000.0,13333.333333333334,2017,115
6DEBF896-03B9-492A-BC40-09938AA4F1F7,FIDELITY NATIONAL FINANCIAL,CSP,40000.0,13333.333333333334,2017,115
6DEBF896-03B9-492A-BC40-09938AA4F1F7,FIDELITY NATIONAL FINANCIAL,TAX,40000.0,13333.333333333334,2017,115
19CBC765-5548-430F-B35C-BD35ED637B51,CAPITAL ONE FINANCIAL,HOU,5000.0,5000.0,2017,115
2CC60A7D-DDC6-4D8C-A278-CC7C50B53D56,BRISTOL-MYERS SQUIBB,MMM,860000.0,172000.0,2017,115
2CC60A7D-DDC6-4D8C-A278-CC7C50B53D56,BRISTOL-MYERS SQUIBB,TRD,860000.0,172000.0,2017,115
